eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
1.8240      588.2474     699.8883     111.6409     773.8993     185.6519     136.3112     74.0111
1.8303      588.2960     699.9207     111.6247     773.9486     185.6526     136.3006     74.0279
1.8350      588.4741     699.9368     111.4628     774.0474     185.5733     136.1663     74.1105
1.8406      588.5064     699.9530     111.4466     774.1240     185.6176     136.1703     74.1710
1.8448      588.5874     699.9530     111.3657     774.2502     185.6628     136.1314     74.2972
1.8506      588.6683     699.9207     111.2523     774.1919     185.5235     136.0094     74.2712
1.8568      588.7331     699.9530     111.2199     774.3057     185.5726     136.0042     74.3527
1.8628      588.8626     699.9368     111.0742     774.3712     185.5086     135.8857     74.4343
1.8682      588.9759     699.9207     110.9447     774.3724     185.3965     135.7620     74.4518
1.8738      589.0407     699.9854     110.9447     774.5407     185.5000     135.7965     74.5553
1.8788      589.1378     700.0178     110.8800     774.5047     185.3668     135.7089     74.4869
1.8842      589.2997     699.9207     110.6209     774.4896     185.1899     135.4772     74.5689
1.8884      589.2674     699.9045     110.6371     774.4487     185.1813     135.4852     74.5442
1.8948      589.3645     699.9207     110.5562     774.5893     185.2248     135.4457     74.6686
1.8991      589.4778     699.9368     110.4590     774.6452     185.1674     135.3618     74.7084
1.9033      589.4778     699.9207     110.4428     774.6689     185.1911     135.3589     74.7483
1.9074      589.5750     699.9854     110.4105     774.8383     185.2633     135.3614     74.8528
1.9116      589.6721     699.9368     110.2647     774.8080     185.1359     135.2218     74.8712
1.9159      589.7692     699.9692     110.2000     774.8587     185.0894     135.1631     74.8894
1.9209      589.8016     699.9692     110.1676     774.9625     185.1609     135.1654     74.9933
1.9257      589.9311     699.9368     110.0057     774.9050     184.9738     134.9951     74.9681
1.9311      589.9797     699.9368     109.9571     774.9654     184.9857     134.9667     75.0286
1.9363      589.9959     699.9207     109.9248     774.9453     184.9494     134.9330     75.0246
1.9433      590.1416     699.9045     109.7629     774.9883     184.8467     134.7908     75.0838
1.9489      590.2064     699.9530     109.7467     775.0756     184.8693     134.7875     75.1226
1.9554      590.2387     699.9045     109.6657     775.0006     184.7619     134.6978     75.0961
1.9610      590.3359     699.9692     109.6334     775.1257     184.7898     134.6855     75.1564
1.9664      590.3844     699.9368     109.5524     775.1107     184.7262     134.6103     75.1738
1.9709      590.4654     699.9854     109.5200     775.2634     184.7980     134.6127     75.2779
1.9765      590.5302     699.9045     109.3743     775.1781     184.6479     134.4655     75.2736
1.9829      590.6435     699.9530     109.3096     775.3078     184.6644     134.4278     75.3548
1.9877      590.7082     699.8883     109.1800     775.3470     184.6388     134.3329     75.4587
1.9931      590.8378     699.9692     109.1315     775.4238     184.5861     134.2830     75.4546
1.9991      590.9187     700.0178     109.0991     775.5108     184.5921     134.2634     75.4930
2.0058      590.9997     699.9692     108.9696     775.5432     184.5435     134.1609     75.5739
2.0120      591.0320     699.9692     108.9372     775.6029     184.5709     134.1484     75.6337
2.0174      591.1616     699.9854     108.8239     775.7225     184.5610     134.0696     75.7371
2.0230      591.2425     699.9045     108.6620     775.6372     184.3947     133.9062     75.7328
2.0286      591.3396     699.9045     108.5648     775.7189     184.3793     133.8363     75.8145
2.0344      591.3558     699.9854     108.6296     775.8169     184.4611     133.9068     75.8315
2.0390      591.4368     699.9368     108.5001     775.8509     184.4141     133.8047     75.9140
2.0431      591.4853     699.9530     108.4677     775.9069     184.4215     133.7856     75.9538
2.0481      591.5987     699.9045     108.3058     775.8759     184.2772     133.6296     75.9715
2.0527      591.7282     699.9692     108.2410     775.9802     184.2520     133.5780     76.0109
2.0574      591.6796     700.0340     108.3544     776.0843     184.4046     133.7045     76.0503
2.0628      591.8415     699.9530     108.1115     776.1066     184.2651     133.4961     76.1536
2.0692      591.9063     699.8883     107.9820     776.0799     184.1736     133.3792     76.1916
2.0748      591.9872     699.9368     107.9496     776.1456     184.1584     133.3525     76.2087
2.0800      592.0844     699.9207     107.8363     776.1684     184.0840     133.2522     76.2477
2.0846      592.1167     699.9207     107.8039     776.2293     184.1126     133.2401     76.3087
2.0892      592.2625     699.9854     107.7230     776.3120     184.0496     133.1652     76.3266
2.0948      592.2948     699.9692     107.6744     776.3130     184.0181     133.1223     76.3437
2.1014      592.3272     699.9854     107.6582     776.3455     184.0183     133.1116     76.3600
2.1068      592.3920     699.9045     107.5125     776.2818     183.8898     132.9716     76.3773
2.1130      592.4567     699.9692     107.5125     776.4062     183.9495     132.9915     76.4370
2.1188      592.6024     699.9368     107.3344     776.4552     183.8528     132.8405     76.5184
2.1242      592.5862     699.9854     107.3992     776.5211     183.9349     132.9111     76.5357
2.1304      592.6996     699.9368     107.2373     776.5106     183.8111     132.7619     76.5738
2.1354      592.7643     699.9207     107.1563     776.4261     183.6617     132.6581     76.5054
2.1406      592.7805     699.9530     107.1725     776.6048     183.8243     132.7231     76.6518
2.1464      592.8615     699.9530     107.0916     776.5788     183.7173     132.6335     76.6257
2.1516      592.9262     699.9530     107.0268     776.6177     183.6915     132.5817     76.6647
2.1578      593.0881     699.9368     106.8487     776.6611     183.5730     132.4235     76.7242
2.1628      593.1691     699.9854     106.8164     776.8132     183.6441     132.4256     76.8277
2.1680      593.1691     699.9854     106.8164     776.9380     183.7689     132.4672     76.9526
2.1732      593.2662     699.9045     106.6382     776.7885     183.5223     132.2663     76.8840
2.1788      593.2500     699.9530     106.7030     776.8971     183.6471     132.3510     76.9441
2.1833      593.4119     699.9854     106.5735     776.9474     183.5355     132.2275     76.9620
2.1887      593.3957     699.9692     106.5735     776.9055     183.5097     132.2189     76.9362
2.1939      593.4929     699.9854     106.4926     777.0035     183.5106     132.1653     77.0181
2.1989      593.5576     699.9854     106.4278     777.0211     183.4634     132.1063     77.0356
2.2028      593.6710     700.0178     106.3469     777.1792     183.5082     132.0673     77.1614
2.2074      593.6548     699.9530     106.2983     777.0679     183.4131     132.0032     77.1148
2.2120      593.8005     699.9530     106.1526     777.1287     183.3282     131.8778     77.1756
2.2161      593.8167     700.0016     106.1850     777.2169     183.4003     131.9234     77.2153
2.2221      593.9138     699.9530     106.0392     777.1636     183.2498     131.7761     77.2106
2.2279      593.9300     699.9854     106.0554     777.2343     183.3043     131.8051     77.2489
2.2331      594.0109     699.9368     105.9259     777.2461     183.2351     131.6956     77.3092
2.2385      594.1081     699.9692     105.8612     777.3600     183.2520     131.6581     77.3908
2.2449      594.2376     700.0016     105.7640     777.4088     183.1712     131.5664     77.4072
2.2495      594.3185     700.0178     105.6993     777.5287     183.2102     131.5362     77.5109
2.2541      594.2538     700.0340     105.7802     777.4984     183.2446     131.6017     77.4643
2.2599      594.4481     699.9854     105.5374     777.5096     183.0615     131.3787     77.5241
2.2642      594.4804     699.9530     105.4726     777.5596     183.0791     131.3414     77.6065
2.2694      594.5776     699.9854     105.4079     777.6737     183.0961     131.3039     77.6882
2.2752      594.6747     699.9692     105.2945     777.6529     182.9781     131.1891     77.6836
2.2804      594.6909     700.0178     105.3269     777.7188     183.0279     131.2272     77.7009
2.2858      594.7557     699.9692     105.2136     777.7946     183.0390     131.1554     77.8254
2.2910      594.8042     699.9692     105.1650     777.8120     183.0077     131.1126     77.8427
2.2968      594.8852     699.9692     105.0841     777.8502     182.9651     131.0444     77.8810
2.3024      594.9338     700.0016     105.0679     777.9854     183.0517     131.0625     77.9838
2.3088      595.0309     700.0016     104.9707     777.9374     182.9065     130.9493     77.9358
2.3149      595.0956     700.0178     104.9222     778.0131     182.9175     130.9206     77.9953
2.3203      595.1442     699.9045     104.7602     777.9384     182.7941     130.7715     78.0339
2.3261      595.2737     700.0178     104.7441     778.0900     182.8162     130.7681     78.0722
2.3321      595.3385     699.9854     104.6469     778.1386     182.8001     130.6980     78.1531
2.3366      595.3547     699.9854     104.6307     778.1135     182.7588     130.6734     78.1280
2.3416      595.4518     699.9692     104.5174     778.0933     182.6415     130.5588     78.1241
2.3474      595.5004     699.9530     104.4526     778.1582     182.6578     130.5210     78.2052
2.3534      595.6137     699.9207     104.3069     778.1424     182.5287     130.3809     78.2218
2.3603      595.6137     699.9207     104.3069     778.2227     182.6090     130.4076     78.3021
2.3659      595.6785     699.9854     104.3070     778.3044     182.6260     130.4133     78.3190
2.3719      595.7756     700.0016     104.2260     778.4444     182.6688     130.3736     78.4428
2.3775      595.8242     700.0178     104.1936     778.4561     182.6320     130.3397     78.4383
2.3835      595.8080     699.9854     104.1774     778.4189     182.6109     130.3219     78.4335
2.3893      595.9537     700.0178     104.0641     778.4895     182.5358     130.2213     78.4717
