eps1         u           sigma3       sigma3'     sigma1       sigma1'     p           q
[%]         [kPa]        [kPa]        [kPa]       [kPa]        [kPa]       [kPa]       [kPa] 

18.7988     526.1965     549.5137     23.3172     588.8107     62.6142     36.4162     39.2970
18.8254     526.1852     549.4799     23.2947     588.7640     62.5789     36.3894     39.2841
18.8531     526.2078     549.4799     23.2721     588.7418     62.5340     36.3594     39.2619
18.8826     526.2191     549.5475     23.3284     588.8039     62.5848     36.4139     39.2564
18.9088     526.2078     549.5137     23.3059     588.7222     62.5145     36.3754     39.2085
18.9377     526.1965     549.5137     23.3172     588.7082     62.5118     36.3821     39.1946
18.9680     526.1965     549.4799     23.2834     588.6598     62.4633     36.3434     39.1799
18.9968     526.2078     549.4799     23.2721     588.6195     62.4117     36.3187     39.1396
19.0257     526.2982     549.4799     23.1816     588.6055     62.3073     36.2235     39.1256
19.0538     526.1965     549.4799     23.2834     588.5480     62.3515     36.3061     39.0681
19.0812     526.2756     549.4799     23.2043     588.5611     62.2855     36.2313     39.0812
19.1077     526.2191     549.5137     23.2946     588.5382     62.3191     36.3028     39.0245
19.1359     526.2643     549.4461     23.1818     588.4394     62.1751     36.1796     38.9934
19.1638     526.2530     549.5137     23.2607     588.5023     62.2493     36.2569     38.9887
19.1905     526.2417     549.4799     23.2382     588.4381     62.1964     36.2243     38.9582
19.2183     526.2643     549.4799     23.2156     588.4247     62.1604     36.1972     38.9448
19.2462     526.2417     549.4799     23.2382     588.4113     62.1696     36.2153     38.9314
19.2741     526.3096     549.4799     23.1703     588.3803     62.0707     36.1371     38.9004
19.3023     526.2417     549.4799     23.2382     588.3492     62.1075     36.1946     38.8693
19.3284     526.3209     549.4799     23.1590     588.3453     62.0245     36.1142     38.8654
19.3546     526.2643     549.4799     23.2156     588.3065     62.0421     36.1578     38.8266
19.3825     526.2530     549.4799     23.2269     588.3018     62.0488     36.1675     38.8219
19.4098     526.3435     549.4799     23.1364     588.2798     61.9364     36.0697     38.8000
19.4380     526.2756     549.4799     23.2043     588.2488     61.9732     36.1272     38.7689
19.4653     526.2643     549.4799     23.2156     588.2531     61.9888     36.1400     38.7733
19.4936     526.2417     549.4799     23.2382     588.2220     61.9803     36.1522     38.7421
19.5216     526.2756     549.4799     23.2043     588.1911     61.9155     36.1080     38.7112
19.5505     526.2982     549.4799     23.1816     588.1422     61.8440     36.0691     38.6623
19.5777     526.3322     549.4799     23.1477     588.1466     61.8145     36.0366     38.6668
19.6048     526.3322     549.5137     23.1815     588.1499     61.8178     36.0603     38.6362
19.6329     526.2756     549.4799     23.2043     588.1026     61.8270     36.0785     38.6227
19.6601     526.2643     549.4799     23.2156     588.0721     61.8078     36.0796     38.5922
19.6872     526.3774     549.4799     23.1025     588.0765     61.6991     35.9680     38.5966
19.7147     526.3548     549.5137     23.1589     588.0622     61.7074     36.0084     38.5485
19.7425     526.2982     549.5137     23.2154     588.0489     61.7506     36.0605     38.5352
19.7696     526.2869     549.4799     23.1930     588.0108     61.7238     36.0366     38.5309
19.7956     526.3209     549.5137     23.1928     588.0321     61.7112     36.0323     38.5184
19.8239     526.2756     549.4799     23.2043     587.9760     61.7004     36.0363     38.4961
19.8512     526.2643     549.4799     23.2156     587.9455     61.6811     36.0374     38.4656
19.8772     526.2756     549.4799     23.2043     587.9417     61.6661     36.0249     38.4618
19.9057     526.2756     549.4799     23.2043     587.9193     61.6437     36.0174     38.4394
19.9323     526.2530     549.4799     23.2269     587.9066     61.6536     36.0358     38.4267
19.9610     526.3435     549.4799     23.1364     587.9015     61.5580     35.9436     38.4216
19.9879     526.2530     549.5137     23.2607     587.9137     61.6606     36.0607     38.4000
20.0139     526.2756     549.5137     23.2381     587.9186     61.6430     36.0397     38.4049
20.0414     526.3322     549.5475     23.2153     587.9131     61.5809     36.0038     38.3656
20.0697     526.3096     549.5137     23.2041     587.8744     61.5648     35.9910     38.3607
20.0957     526.3548     549.4799     23.1251     587.8195     61.4647     35.9050     38.3396
20.1222     526.2982     549.4799     23.1816     587.7981     61.4998     35.9544     38.3182
20.1468     526.3435     549.4799     23.1364     587.7689     61.4255     35.8994     38.2891
20.1733     526.2530     549.4461     23.1931     587.7224     61.4694     35.9519     38.2763
20.1994     526.2982     549.4799     23.1816     587.7523     61.4541     35.9391     38.2725
20.2260     526.3096     549.5137     23.2041     587.7907     61.4812     35.9631     38.2771
20.2527     526.3096     549.4799     23.1703     587.7441     61.4346     35.9251     38.2642
20.2807     526.3209     549.5475     23.2266     587.7983     61.4774     35.9769     38.2508
20.3098     526.3322     549.5137     23.1815     587.7678     61.4357     35.9329     38.2542
20.3373     526.3322     549.5137     23.1815     587.7200     61.3878     35.9170     38.2063
20.3635     526.3774     549.5137     23.1363     587.7421     61.3647     35.8791     38.2284
